Codelist,Variable_Name,Description
CL_AREA_GFSIBS2020,KR,"Korea, Republic of"
CL_AREA_GFSIBS2020,XK,"Kosovo, Republic of"
CL_AREA_GFSIBS2020,KW,Kuwait
CL_AREA_GFSIBS2020,KG,Kyrgyzstan
CL_AREA_GFSIBS2020,LA,Lao People`s Democratic Republic
CL_AREA_GFSIBS2020,LV,Latvia
CL_AREA_GFSIBS2020,LB,Lebanon
CL_AREA_GFSIBS2020,LS,Lesotho
CL_AREA_GFSIBS2020,LR,Liberia
CL_AREA_GFSIBS2020,LY,Libya
CL_AREA_GFSIBS2020,LT,Lithuania
CL_AREA_GFSIBS2020,LU,Luxembourg
CL_AREA_GFSIBS2020,MG,Madagascar
CL_AREA_GFSIBS2020,MW,Malawi
CL_AREA_GFSIBS2020,MY,Malaysia
CL_AREA_GFSIBS2020,MV,Maldives
CL_AREA_GFSIBS2020,ML,Mali
CL_AREA_GFSIBS2020,MT,Malta
CL_AREA_GFSIBS2020,MH,Marshall islands
CL_AREA_GFSIBS2020,MR,Mauritania
CL_AREA_GFSIBS2020,MU,Mauritius
CL_AREA_GFSIBS2020,MX,Mexico
CL_AREA_GFSIBS2020,FM,"Micronesia, Federated States of"
CL_AREA_GFSIBS2020,MD,"Moldova, Republic of"
CL_AREA_GFSIBS2020,MC,Monaco
CL_AREA_GFSIBS2020,MN,Mongolia
CL_AREA_GFSIBS2020,ME,Montenegro
CL_AREA_GFSIBS2020,MS,Montserrat
CL_AREA_GFSIBS2020,MA,Morocco
CL_AREA_GFSIBS2020,MZ,Mozambique
CL_AREA_GFSIBS2020,MM,Myanmar
CL_AREA_GFSIBS2020,NA,Namibia
CL_AREA_GFSIBS2020,NR,Nauru
CL_AREA_GFSIBS2020,NP,Nepal
CL_AREA_GFSIBS2020,AN,Netherlands Antilles
CL_AREA_GFSIBS2020,NL,Netherlands
CL_AREA_GFSIBS2020,NZ,New Zealand
CL_AREA_GFSIBS2020,NI,Nicaragua
CL_AREA_GFSIBS2020,NE,Niger
CL_AREA_GFSIBS2020,NG,Nigeria
CL_AREA_GFSIBS2020,MK,"North Macedonia, Republic of "
CL_AREA_GFSIBS2020,NO,Norway
CL_AREA_GFSIBS2020,OM,Oman
CL_AREA_GFSIBS2020,PK,Pakistan
CL_AREA_GFSIBS2020,PW,Palau
CL_AREA_GFSIBS2020,PA,Panama
CL_AREA_GFSIBS2020,PG,Papua New Guinea
CL_AREA_GFSIBS2020,PY,Paraguay
CL_AREA_GFSIBS2020,PE,Peru
CL_AREA_GFSIBS2020,PH,Philippines
CL_AREA_GFSIBS2020,PL,Poland
CL_AREA_GFSIBS2020,PT,Portugal
CL_AREA_GFSIBS2020,QA,Qatar
CL_AREA_GFSIBS2020,RO,Romania
CL_AREA_GFSIBS2020,RU,Russian Federation
CL_AREA_GFSIBS2020,RW,Rwanda
CL_AREA_GFSIBS2020,WS,Samoa
CL_AREA_GFSIBS2020,SM,San Marino
CL_AREA_GFSIBS2020,ST,Sao Tome and Principe
CL_AREA_GFSIBS2020,SA,Saudi Arabia
CL_AREA_GFSIBS2020,SN,Senegal
CL_AREA_GFSIBS2020,CS,Serbia and Montenegro
CL_AREA_GFSIBS2020,RS,Serbia
CL_AREA_GFSIBS2020,SC,Seychelles
CL_AREA_GFSIBS2020,SL,Sierra Leone
CL_AREA_GFSIBS2020,SG,Singapore
CL_AREA_GFSIBS2020,SK,Slovakia
CL_AREA_GFSIBS2020,SI,Slovenia
CL_AREA_GFSIBS2020,SB,Solomon Islands
CL_AREA_GFSIBS2020,SO,Somalia
CL_AREA_GFSIBS2020,ZA,South Africa
CL_AREA_GFSIBS2020,SS,South Sudan
CL_AREA_GFSIBS2020,ES,Spain
CL_AREA_GFSIBS2020,LK,Sri Lanka
CL_AREA_GFSIBS2020,KN,Saint Kitts and Nevis
CL_AREA_GFSIBS2020,LC,Saint Lucia
CL_AREA_GFSIBS2020,VC,Saint Vincent and the Grenadines
CL_AREA_GFSIBS2020,SD,Sudan
CL_AREA_GFSIBS2020,SR,Suriname
CL_AREA_GFSIBS2020,SE,Sweden
CL_AREA_GFSIBS2020,CH,Switzerland
CL_AREA_GFSIBS2020,SY,Syrian Arab Republic
CL_AREA_GFSIBS2020,TJ,Tajikistan
CL_AREA_GFSIBS2020,TZ,"Tanzania, United Republic of"
CL_AREA_GFSIBS2020,TH,Thailand
CL_AREA_GFSIBS2020,TL,Timor-Leste
CL_AREA_GFSIBS2020,TG,Togo
CL_AREA_GFSIBS2020,TO,Tonga
CL_AREA_GFSIBS2020,TT,Trinidad and Tobago
CL_AREA_GFSIBS2020,TN,Tunisia
CL_AREA_GFSIBS2020,TR,Turkey
CL_AREA_GFSIBS2020,TM,Turkmenistan
CL_AREA_GFSIBS2020,TV,Tuvalu
CL_AREA_GFSIBS2020,UG,Uganda
CL_AREA_GFSIBS2020,UA,Ukraine
CL_AREA_GFSIBS2020,AE,United Arab Emirates
CL_AREA_GFSIBS2020,GB,United Kingdom
CL_AREA_GFSIBS2020,US,United States
CL_AREA_GFSIBS2020,UY,Uruguay
CL_AREA_GFSIBS2020,UZ,Uzbekistan
CL_AREA_GFSIBS2020,VU,Vanuatu
CL_AREA_GFSIBS2020,VE,"Venezuela, Bolivarian Republic"
CL_AREA_GFSIBS2020,VN,Viet Nam
CL_AREA_GFSIBS2020,PS,"Palestine, State of"
CL_AREA_GFSIBS2020,1C_473,Yemen Arab Rep.
CL_AREA_GFSIBS2020,YE,Yemen
CL_AREA_GFSIBS2020,ZM,Zambia
CL_AREA_GFSIBS2020,ZW,Zimbabwe
CL_AREA_GFSIBS2020,1C_AAA,AAA
CL_AREA_GFSIBS2020,1C_ALLC,All Countries
CL_AREA_GFSIBS2020,1C_ALL,All Countries and Country Groups
CL_AREA_GFSIBS2020,1C_All_Countries_for_Dissemination,All Countries for Dissemination
CL_AREA_GFSIBS2020,1C_Al_Countries_for_Dissemination_Online,All Countries for Dissemination - Online
CL_AREA_GFSIBS2020,1C_GFSY_2014_Country_Pages,All Countries for Dissemination - Print
CL_AREA_GFSIBS2020,1C_All_Countries_PDF,All Countries PDF
CL_AREA_GFSIBS2020,All Countries Table A and B,All Countries Table A and B
CL_AREA_GFSIBS2020,1C_ALLG,All Country Groups
CL_AREA_GFSIBS2020,S1311B,Budgetary central government
CL_AREA_GFSIBS2020,S1311,Central government (excl. social security)
CL_AREA_GFSIBS2020,S1321,Central government (incl. social security)
CL_AREA_GFSIBS2020,S13,General government
CL_AREA_GFSIBS2020,1C_Template_I,Template I
CL_AREA_GFSIBS2020,1C_Template_II,Template II
CL_AREA_GFSIBS2020,1C_Template_III,Template III
CL_AREA_GFSIBS2020,1C_Template_IV,Template IV
CL_SECTOR_GFSIBS2020,S1311B,Budgetary central government
CL_SECTOR_GFSIBS2020,S1311,Central government (excl. social security funds)
CL_SECTOR_GFSIBS2020,S1321,Central government (incl. social security funds)
CL_SECTOR_GFSIBS2020,S13112,Extrabudgetary central government
CL_SECTOR_GFSIBS2020,S13,General government
CL_SECTOR_GFSIBS2020,S1313,Local governments
CL_SECTOR_GFSIBS2020,S1314,Social security funds
CL_SECTOR_GFSIBS2020,S1312,State governments
CL_UNIT_GFSIBS2020,XDC,Domestic currency
CL_UNIT_GFSIBS2020,XDC_R_B1GQ,Percent of GDP
CL_GFS_STO_GFSIBS2020,G42,Holding gains and losses in financial assets
CL_GFS_STO_GFSIBS2020,G43,Holding gains and losses in liabilities
CL_GFS_STO_GFSIBS2020,G41,Holding gains and losses in nonfinancial assets
CL_GFS_STO_GFSIBS2020,G31,Investment in nonfinancial assets
CL_GFS_STO_GFSIBS2020,G32,Net acquisition of financial assets
CL_GFS_STO_GFSIBS2020,G33,Net incurrence of liabilities
CL_GFS_STO_GFSIBS2020,G92,Other economic flows in financial assets
CL_GFS_STO_GFSIBS2020,G93,Other economic flows in liabilities
CL_GFS_STO_GFSIBS2020,G91,Other economic flows in nonfinancial assets
CL_GFS_STO_GFSIBS2020,G62,Stock position financial assets
CL_GFS_STO_GFSIBS2020,G63,Stock position liabilities
CL_GFS_STO_GFSIBS2020,G61,Stock position of nonfinancial assets
CL_GFS_STO_GFSIBS2020,G52,Volume changes in financial assets
CL_GFS_STO_GFSIBS2020,G53,Volume changes in liabilities
CL_GFS_STO_GFSIBS2020,G51,Volume changes in nonfinancial assets
CL_INSTR_ASSET_GFSIBS2020,N11KN,Buildings & structures
CL_INSTR_ASSET_GFSIBS2020,F64,Claims of pension funds on pension managers 
CL_INSTR_ASSET_GFSIBS2020,F2,Currency & deposits 
CL_INSTR_ASSET_GFSIBS2020,F3,Debt securities 
CL_INSTR_ASSET_GFSIBS2020,F5,Equity & investment fund shares
CL_INSTR_ASSET_GFSIBS2020,F7,Financial derivatives & employee stock options 
CL_INSTR_ASSET_GFSIBS2020,N11N,Fixed assets
CL_INSTR_ASSET_GFSIBS2020,F6,"Insurance, pension, & standardized guarantee schemes (IPSGS)"
CL_INSTR_ASSET_GFSIBS2020,N2KN,Intangible nonproduced assets
CL_INSTR_ASSET_GFSIBS2020,N12N,Inventories
CL_INSTR_ASSET_GFSIBS2020,N211N,Land
CL_INSTR_ASSET_GFSIBS2020,F62,Life insurance & annuity entitlements 
CL_INSTR_ASSET_GFSIBS2020,F4,Loans 
CL_INSTR_ASSET_GFSIBS2020,N113N,Machinery & equipment
CL_INSTR_ASSET_GFSIBS2020,N212N,Mineral & energy resources
CL_INSTR_ASSET_GFSIBS2020,F1,Monetary gold & SDRs 
CL_INSTR_ASSET_GFSIBS2020,F61,Nonlife insurance technical reserves
CL_INSTR_ASSET_GFSIBS2020,N2N,Nonproduced nonfinancial assets
CL_INSTR_ASSET_GFSIBS2020,F8,Other accounts receivable/payable (OAR/OAP)
CL_INSTR_ASSET_GFSIBS2020,N11PN,Other fixed assets
CL_INSTR_ASSET_GFSIBS2020,N21KN,Other naturally occurring assets
CL_INSTR_ASSET_GFSIBS2020,F63_65,Pension entitlements [GFS]
CL_INSTR_ASSET_GFSIBS2020,F66,Provisions for calls under standardized guarantees 
CL_INSTR_ASSET_GFSIBS2020,F12,SDRs 
CL_INSTR_ASSET_GFSIBS2020,F,Total financial assets/liabilities 
CL_INSTR_ASSET_GFSIBS2020,NN,Total nonfinancial assets
CL_INSTR_ASSET_GFSIBS2020,N13N,Valuables
CL_INSTR_ASSET_GFSIBS2020,N114N,Weapons systems
CL_COUNTERPART_AREA_GFSIBS2020,W2_S1,Domestic
CL_COUNTERPART_AREA_GFSIBS2020,W1_S1,External
CL_COUNTERPART_AREA_GFSIBS2020,W0_S1,Total
CL_COUNTERPART_AREA_GFSIBS2020,All_Countries,All Countries
CL_AREA_GFSR,AF,Afghanistan
CL_AREA_GFSR,AL,Albania
CL_AREA_GFSR,DZ,Algeria
CL_AREA_GFSR,AD,Andorra
CL_AREA_GFSR,AO,Angola
CL_AREA_GFSR,AI,Anguilla
CL_AREA_GFSR,AG,Antigua and Barbuda
CL_AREA_GFSR,AR,Argentina
CL_AREA_GFSR,AM,Armenia
CL_AREA_GFSR,AW,Aruba
CL_AREA_GFSR,AU,Australia
CL_AREA_GFSR,AT,Austria
CL_AREA_GFSR,AZ,Azerbaijan
CL_AREA_GFSR,BS,Bahamas
CL_AREA_GFSR,BH,Bahrain
CL_AREA_GFSR,BD,Bangladesh
CL_AREA_GFSR,BB,Barbados
CL_AREA_GFSR,BY,Belarus
CL_AREA_GFSR,BE,Belgium
CL_AREA_GFSR,BZ,Belize
CL_AREA_GFSR,BJ,Benin
CL_AREA_GFSR,BT,Bhutan
CL_AREA_GFSR,BO,Bolivia
CL_AREA_GFSR,BA,Bosnia and Herzegovina
CL_AREA_GFSR,BW,Botswana
CL_AREA_GFSR,BR,Brazil
CL_AREA_GFSR,BN,Brunei Darussalam
CL_AREA_GFSR,BG,Bulgaria
CL_AREA_GFSR,BF,Burkina Faso
CL_AREA_GFSR,BI,Burundi
CL_AREA_GFSR,CV,Cabo Verde
CL_AREA_GFSR,KH,Cambodia
CL_AREA_GFSR,CM,Cameroon
CL_AREA_GFSR,CA,Canada
CL_AREA_GFSR,KY,Cayman Islands
CL_AREA_GFSR,CF,Central African Republic
CL_AREA_GFSR,TD,Chad
CL_AREA_GFSR,CL,Chile
CL_AREA_GFSR,HK,"Hong Kong, China"
CL_AREA_GFSR,MO,Macao
CL_AREA_GFSR,CN,China
CL_AREA_GFSR,CO,Colombia
CL_AREA_GFSR,KM,Comoros
CL_AREA_GFSR,CD,"Congo, the Democratic Republic of the"
CL_AREA_GFSR,CG,Congo
CL_AREA_GFSR,CK,Cook Islands
CL_AREA_GFSR,CR,Costa Rica
CL_AREA_GFSR,CI,Cote d`Ivoire
CL_AREA_GFSR,HR,Croatia
CL_AREA_GFSR,1C_355,Curacao & St. Maarten
CL_AREA_GFSR,CY,Cyprus
CL_AREA_GFSR,CZ,Czech Republic
CL_AREA_GFSR,DK,Denmark
CL_AREA_GFSR,DJ,Djibouti
CL_AREA_GFSR,DM,Dominica
CL_AREA_GFSR,DO,Dominican Republic
CL_AREA_GFSR,EC,Ecuador
CL_AREA_GFSR,EG,Egypt
CL_AREA_GFSR,SV,El Salvador
CL_AREA_GFSR,GQ,Equatorial Guinea
CL_AREA_GFSR,ER,Eritrea
CL_AREA_GFSR,EE,Estonia
CL_AREA_GFSR,SZ,Eswatini
CL_AREA_GFSR,ET,Ethiopia
CL_AREA_GFSR,U2,Euro area (Member States and Institutions of the Euro Area) changing composition
CL_AREA_GFSR,FJ,Fiji
CL_AREA_GFSR,FI,Finland
CL_AREA_GFSR,FR,France
CL_AREA_GFSR,GA,Gabon
CL_AREA_GFSR,GM,Gambia
CL_AREA_GFSR,GE,Georgia
CL_AREA_GFSR,DE,Germany
CL_AREA_GFSR,GH,Ghana
CL_AREA_GFSR,GR,Greece
CL_AREA_GFSR,GD,Grenada
CL_AREA_GFSR,GT,Guatemala
CL_AREA_GFSR,GN,Guinea
CL_AREA_GFSR,GW,Guinea-Bissau
CL_AREA_GFSR,GY,Guyana
CL_AREA_GFSR,HT,Haiti
CL_AREA_GFSR,HN,Honduras
CL_AREA_GFSR,HU,Hungary
CL_AREA_GFSR,IS,Iceland
CL_AREA_GFSR,IN,India
CL_AREA_GFSR,ID,Indonesia
CL_AREA_GFSR,IR,"Iran, Islamic Republic of"
CL_AREA_GFSR,IQ,Iraq
CL_AREA_GFSR,IE,Ireland
CL_AREA_GFSR,IL,Israel
CL_AREA_GFSR,IT,Italy
CL_AREA_GFSR,JM,Jamaica
CL_AREA_GFSR,JP,Japan
CL_AREA_GFSR,JO,Jordan
CL_AREA_GFSR,KZ,Kazakhstan
CL_AREA_GFSR,KE,Kenya
CL_AREA_GFSR,KI,Kiribati
CL_AREA_GFSR,KR,"Korea, Republic of"
CL_AREA_GFSR,XK,"Kosovo, Republic of"
CL_AREA_GFSR,KW,Kuwait
CL_AREA_GFSR,KG,Kyrgyzstan
CL_AREA_GFSR,LA,Lao People`s Democratic Republic
CL_AREA_GFSR,LV,Latvia
CL_AREA_GFSR,LB,Lebanon
CL_AREA_GFSR,LS,Lesotho
CL_AREA_GFSR,LR,Liberia
CL_AREA_GFSR,LY,Libya
CL_AREA_GFSR,LT,Lithuania
CL_AREA_GFSR,LU,Luxembourg
CL_AREA_GFSR,MG,Madagascar
CL_AREA_GFSR,MW,Malawi
CL_AREA_GFSR,MY,Malaysia
CL_AREA_GFSR,MV,Maldives
CL_AREA_GFSR,ML,Mali
CL_AREA_GFSR,MT,Malta
CL_AREA_GFSR,MH,Marshall islands
CL_AREA_GFSR,MR,Mauritania
CL_AREA_GFSR,MU,Mauritius
CL_AREA_GFSR,MX,Mexico
CL_AREA_GFSR,FM,"Micronesia, Federated States of"
CL_AREA_GFSR,MD,"Moldova, Republic of"
CL_AREA_GFSR,MC,Monaco
CL_AREA_GFSR,MN,Mongolia
CL_AREA_GFSR,ME,Montenegro
CL_AREA_GFSR,MS,Montserrat
CL_AREA_GFSR,MA,Morocco
CL_AREA_GFSR,MZ,Mozambique
CL_AREA_GFSR,MM,Myanmar
CL_AREA_GFSR,NA,Namibia
CL_AREA_GFSR,NR,Nauru
CL_AREA_GFSR,NP,Nepal
CL_AREA_GFSR,AN,Netherlands Antilles
CL_AREA_GFSR,NL,Netherlands
CL_AREA_GFSR,NZ,New Zealand
CL_AREA_GFSR,NI,Nicaragua
CL_AREA_GFSR,NE,Niger
CL_AREA_GFSR,NG,Nigeria
CL_AREA_GFSR,MK,"North Macedonia, Republic of "
CL_AREA_GFSR,NO,Norway
CL_AREA_GFSR,OM,Oman
CL_AREA_GFSR,PK,Pakistan
CL_AREA_GFSR,PW,Palau
CL_AREA_GFSR,PA,Panama
CL_AREA_GFSR,PG,Papua New Guinea
CL_AREA_GFSR,PY,Paraguay
CL_AREA_GFSR,PE,Peru
CL_AREA_GFSR,PH,Philippines
CL_AREA_GFSR,PL,Poland
CL_AREA_GFSR,PT,Portugal
CL_AREA_GFSR,QA,Qatar
CL_AREA_GFSR,RO,Romania
CL_AREA_GFSR,RU,Russian Federation
CL_AREA_GFSR,RW,Rwanda
CL_AREA_GFSR,WS,Samoa
CL_AREA_GFSR,SM,San Marino
CL_AREA_GFSR,ST,Sao Tome and Principe
CL_AREA_GFSR,SA,Saudi Arabia
CL_AREA_GFSR,SN,Senegal
CL_AREA_GFSR,CS,Serbia and Montenegro
CL_AREA_GFSR,RS,Serbia
CL_AREA_GFSR,SC,Seychelles
CL_AREA_GFSR,SL,Sierra Leone
CL_AREA_GFSR,SG,Singapore
CL_AREA_GFSR,SK,Slovakia
CL_AREA_GFSR,SI,Slovenia
CL_AREA_GFSR,SB,Solomon Islands
CL_AREA_GFSR,SO,Somalia
CL_AREA_GFSR,ZA,South Africa
CL_AREA_GFSR,SS,South Sudan
CL_AREA_GFSR,ES,Spain
CL_AREA_GFSR,LK,Sri Lanka
CL_AREA_GFSR,KN,Saint Kitts and Nevis
CL_AREA_GFSR,LC,Saint Lucia
CL_AREA_GFSR,VC,Saint Vincent and the Grenadines
CL_AREA_GFSR,SD,Sudan
CL_AREA_GFSR,SR,Suriname
CL_AREA_GFSR,SE,Sweden
CL_AREA_GFSR,CH,Switzerland
CL_AREA_GFSR,SY,Syrian Arab Republic
CL_AREA_GFSR,TJ,Tajikistan
CL_AREA_GFSR,TZ,"Tanzania, United Republic of"
CL_AREA_GFSR,TH,Thailand
CL_AREA_GFSR,TL,Timor-Leste
CL_AREA_GFSR,TG,Togo
CL_AREA_GFSR,TO,Tonga
CL_AREA_GFSR,TT,Trinidad and Tobago
CL_AREA_GFSR,TN,Tunisia
CL_AREA_GFSR,TR,Türkiye
CL_AREA_GFSR,TM,Turkmenistan
CL_AREA_GFSR,TV,Tuvalu
CL_AREA_GFSR,UG,Uganda
CL_AREA_GFSR,UA,Ukraine
CL_AREA_GFSR,AE,United Arab Emirates
CL_AREA_GFSR,GB,United Kingdom
CL_AREA_GFSR,US,United States
CL_AREA_GFSR,UY,Uruguay
CL_AREA_GFSR,UZ,Uzbekistan
CL_AREA_GFSR,VU,Vanuatu
CL_AREA_GFSR,VE,"Venezuela, Bolivarian Republic"
CL_AREA_GFSR,VN,Viet Nam
CL_AREA_GFSR,PS,"Palestine, State of"
CL_AREA_GFSR,1C_473,Yemen Arab Rep.
CL_AREA_GFSR,YE,Yemen
CL_AREA_GFSR,ZM,Zambia
CL_AREA_GFSR,ZW,Zimbabwe
CL_AREA_GFSR,1C_AAA,AAA
CL_AREA_GFSR,1C_ALLC,All Countries
CL_AREA_GFSR,1C_ALL,All Countries and Country Groups
CL_AREA_GFSR,1C_All_Countries_for_Dissemination,All Countries for Dissemination
CL_AREA_GFSR,1C_Al_Countries_for_Dissemination_Online,All Countries for Dissemination - Online
CL_AREA_GFSR,1C_GFSY_2014_Country_Pages,All Countries for Dissemination - Print
CL_AREA_GFSR,1C_All_Countries_PDF,All Countries PDF
CL_AREA_GFSR,All Countries Table A and B,All Countries Table A and B
CL_AREA_GFSR,1C_ALLG,All Country Groups
CL_AREA_GFSR,S1311B,Budgetary central government
CL_AREA_GFSR,S1311,Central government (excl. social security)
CL_AREA_GFSR,S1321,Central government (incl. social security)
CL_AREA_GFSR,S13,General government
CL_AREA_GFSR,1C_Template_I,Template I
CL_AREA_GFSR,1C_Template_II,Template II
CL_AREA_GFSR,1C_Template_III,Template III
CL_AREA_GFSR,1C_Template_IV,Template IV
CL_SECTOR_GFSR,S1311B,Budgetary central government
CL_SECTOR_GFSR,S1311,Central government (excl. social security funds)
CL_SECTOR_GFSR,S1321,Central government (incl. social security funds)
CL_SECTOR_GFSR,S13112,Extrabudgetary central government
CL_SECTOR_GFSR,S13,General government
CL_SECTOR_GFSR,S1313,Local governments
CL_SECTOR_GFSR,S1314,Social security funds
CL_SECTOR_GFSR,S1312,State governments
CL_UNIT_GFSR,XDC,Domestic currency
CL_UNIT_GFSR,XDC_R_B1GQ,Percent of GDP
CL_INDICATOR_GFSR,W0_S1_G1151,Customs & other import duties
CL_INDICATOR_GFSR,W0_S1_G1412,Dividend revenue
CL_INDICATOR_GFSR,W0_S1_G1142,Excise taxes
CL_INDICATOR_GFSR,W0_S1_G1141,General taxes on goods & services
CL_INDICATOR_GFSR,W0_S1_G1M13A,Grants in cash
CL_INDICATOR_GFSR,W0_S1_G1M13B,Grants in kind
CL_INDICATOR_GFSR,W0_S1_G13,Grants revenue
CL_INDICATOR_GFSR,W1_S13_G13,Grants revenue from foreign govts
CL_INDICATOR_GFSR,W1_S13_G13K,Grants revenue from foreign govts: capital
CL_INDICATOR_GFSR,W1_S13_G13C,Grants revenue from foreign govts: current
CL_INDICATOR_GFSR,1A_S1_G13,Grants revenue from int orgs
CL_INDICATOR_GFSR,1A_S1_G13K,Grants revenue from int orgs: capital
CL_INDICATOR_GFSR,1A_S1_G13C,Grants revenue from int orgs: current
CL_INDICATOR_GFSR,W2_S13_G13,Grants revenue from other gen govt
CL_INDICATOR_GFSR,W2_S13_G13K,Grants revenue from other gen govt: capital
CL_INDICATOR_GFSR,W2_S13_G13C,Grants revenue from other gen govt: current
CL_INDICATOR_GFSR,W0_S1_G1223,Imputed social contributions revenue
CL_INDICATOR_GFSR,W0_S1_G1411,Interest revenue
CL_INDICATOR_GFSR,W1_S1_G1411,Interest revenue from nonresidents
CL_INDICATOR_GFSR,W2_S13_G1411,Interest revenue from other gen govt
CL_INDICATOR_GFSR,W2_S1W_G1411,Interest revenue from residents other than gen govt
CL_INDICATOR_GFSR,W0_S1_G1136,Other recurrent taxes on property
CL_INDICATOR_GFSR,W0_S1_G14,Other revenue
CL_INDICATOR_GFSR,W0_S1_G122,Other social contributions revenue
CL_INDICATOR_GFSR,W0_S1_G1221,Other social contributions revenue: employees
CL_INDICATOR_GFSR,W0_S1_G1222,Other social contributions revenue: employers
CL_INDICATOR_GFSR,W0_S1_G116,Other taxes n.e.c.
CL_INDICATOR_GFSR,W0_S1_G1146,Other taxes on goods & services
CL_INDICATOR_GFSR,W0_S1_G1156,Other taxes on int trade & transactions
CL_INDICATOR_GFSR,W0_S1_G1414,Property income from investment income disbursements
CL_INDICATOR_GFSR,W0_S1_G141,Property income revenue
CL_INDICATOR_GFSR,W0_S1_G1131,Recurrent taxes on immovable property
CL_INDICATOR_GFSR,W0_S1_G1132,Recurrent taxes on net wealth
CL_INDICATOR_GFSR,W0_S1_G1416,Reinvested earnings on FDI
CL_INDICATOR_GFSR,W0_S1_G1415,Rent revenue
CL_INDICATOR_GFSR,W0_S1_G1,Revenue
CL_INDICATOR_GFSR,W0_S1_G1452,Revenue from  NI & SGS: capital claims
CL_INDICATOR_GFSR,W0_S1_G14513,Revenue from  NI & SGS: current claims
CL_INDICATOR_GFSR,W0_S1_G14512,Revenue from  NI & SGS: fees
CL_INDICATOR_GFSR,W0_S1_G14511,Revenue from  NI & SGS: premiums
CL_INDICATOR_GFSR,W0_S1_G145,"Revenue from  NI & SGS: premiums, fees & claims"
CL_INDICATOR_GFSR,W0_S1_G1451,"Revenue from  NI & SGS: premiums, fees & current claims"
CL_INDICATOR_GFSR,W0_S1_G1422,Revenue from administrative fees
CL_INDICATOR_GFSR,W0_S1_G143,"Revenue from fines, penalties & forfeits"
CL_INDICATOR_GFSR,W0_S1_G1424,Revenue from imputed sales of goods & services
CL_INDICATOR_GFSR,W0_S1_G14412,Revenue from other current transfers: not subsidies
CL_INDICATOR_GFSR,W0_S1_G14411,Revenue from other current transfers: subsidies
CL_INDICATOR_GFSR,W0_S1_G144,Revenue from other transfers
CL_INDICATOR_GFSR,W00_S1W_G1442,Revenue from other transfers: capital
CL_INDICATOR_GFSR,W0_S1_G1441,Revenue from other transfers: current
CL_INDICATOR_GFSR,W0_S1_G142,Revenue from sales of goods & services
CL_INDICATOR_GFSR,W0_S1_G1421,Revenue from sales of market establishments
CL_INDICATOR_GFSR,W0_S1_G1423,Revenue from sales of nonmarket establishments
CL_INDICATOR_GFSR,W0_S1_G11412,Sales taxes
CL_INDICATOR_GFSR,W0_S1_G1213,Self/non-employed social contributions revenue
CL_INDICATOR_GFSR,W0_S1_G12,Social contributions
CL_INDICATOR_GFSR,W0_S1_G121,Social security contributions revenue
CL_INDICATOR_GFSR,W0_S1_G1212,Social security contributions revenue: employers
CL_INDICATOR_GFSR,W0_S1_G1211,Social security contributions: revenue employees
CL_INDICATOR_GFSR,W0_S1_G11,Tax revenue
CL_INDICATOR_GFSR,W0_S1_G1135,Taxes in the form of capital levies on property
CL_INDICATOR_GFSR,W0_S1_G1143,Taxes in the form of profits of fiscal monopolies
CL_INDICATOR_GFSR,W0_S1_G1133,"Taxes on estate, inheritance, & gifts"
CL_INDICATOR_GFSR,W0_S1_G1154,Taxes on exchange profits
CL_INDICATOR_GFSR,W0_S1_G1152,Taxes on exports
CL_INDICATOR_GFSR,W0_S1_G11414,Taxes on financial & capital transactions
CL_INDICATOR_GFSR,W0_S1_G1155,Taxes on foreign exchange 
CL_INDICATOR_GFSR,W0_S1_G114,Taxes on goods & services
CL_INDICATOR_GFSR,W0_S1_G111,"Taxes on income, profits, & capital gains"
CL_INDICATOR_GFSR,W0_S1_G1112,"Taxes on income, profits, & capital gains: corporations"
CL_INDICATOR_GFSR,W0_S1_G1111,"Taxes on income, profits, & capital gains: individuals"
CL_INDICATOR_GFSR,W0_S1_G1113,"Taxes on income, profits, & capital gains: other"
CL_INDICATOR_GFSR,W0_S1_G115,Taxes on int trade & transactions
CL_INDICATOR_GFSR,W0_S1_G112,Taxes on payroll & workforce
CL_INDICATOR_GFSR,W0_S1_G1153,Taxes on profits of export/import monopolies
CL_INDICATOR_GFSR,W0_S1_G113,Taxes on property
CL_INDICATOR_GFSR,W0_S1_G1144,Taxes on specific services
CL_INDICATOR_GFSR,W0_S1_G1145,Taxes on use of/permission to use goods
CL_INDICATOR_GFSR,W0_S1_G11452,Taxes on use of/permission to use goods: other
CL_INDICATOR_GFSR,W0_S1_G11451,Taxes on use of/permission to use goods: vehicles
CL_INDICATOR_GFSR,W0_S1_G11413,Turnover & general taxes on goods & services
CL_INDICATOR_GFSR,W0_S1_G1214,Unallocable social contributions revenue
CL_INDICATOR_GFSR,W0_S1_G11411,Value-added taxes
CL_INDICATOR_GFSR,W0_S1_G1413,Withdrawals of income from quasi-corporations
CL_AREA_GFSSSUC,AF,Afghanistan
CL_AREA_GFSSSUC,AL,Albania
CL_AREA_GFSSSUC,DZ,Algeria
CL_AREA_GFSSSUC,AD,Andorra
CL_AREA_GFSSSUC,AO,Angola
CL_AREA_GFSSSUC,AI,Anguilla
CL_AREA_GFSSSUC,AG,Antigua and Barbuda
CL_AREA_GFSSSUC,AR,Argentina
CL_AREA_GFSSSUC,AM,Armenia
CL_AREA_GFSSSUC,AW,Aruba
